ID,Year,
2378,2012,Cancer,Cancer,Missouri,12919,182.3
2379,2011,Cancer,Cancer,Missouri,12473,179.4
2380,2010,Cancer,Cancer,Missouri,12626,185.6
2381,2009,Cancer,Cancer,Missouri,12472,185.7
2382,2008,Cancer,Cancer,Missouri,12523,189.5
2383,2007,Cancer,Cancer,Missouri,12380,190.9
2384,2006,Cancer,Cancer,Missouri,12519,195.8
2385,2005,Cancer,Cancer,Missouri,12419,198
2386,2004,Cancer,Cancer,Missouri,12450,201.1
2387,2003,Cancer,Cancer,Missouri,12354,202.1
2388,2002,Cancer,Cancer,Missouri,12322,204.1
2389,2001,Cancer,Cancer,Missouri,12365,207.1
2390,2000,Cancer,Cancer,Missouri,12144,205.9
2391,1999,Cancer,Cancer,Missouri,12186,207.9
2392,2016,Cancer,Cancer,Montana,2031,145.9
2393,2015,Cancer,Cancer,Montana,2130,156.9
2394,2014,Cancer,Cancer,Montana,2066,156.3
2395,2013,Cancer,Cancer,Montana,1997,154.1
2396,2012,Cancer,Cancer,Montana,1954,155.1
2397,2011,Cancer,Cancer,Montana,2022,164.8
2398,2010,Cancer,Cancer,Montana,1923,161
2399,2009,Cancer,Cancer,Montana,1914,163
2400,2008,Cancer,Cancer,Montana,1862,161.3
2401,2007,Cancer,Cancer,Montana,1921,170.7
2402,2006,Cancer,Cancer,Montana,1943,177.9
2403,2005,Cancer,Cancer,Montana,1956,184.2
2404,2004,Cancer,Cancer,Montana,1867,179.6
2405,2003,Cancer,Cancer,Montana,1847,181.7
2406,2002,Cancer,Cancer,Montana,1911,191.1
2407,2001,Cancer,Cancer,Montana,1956,199.4
2408,2000,Cancer,Cancer,Montana,1867,194
2409,1999,Cancer,Cancer,Montana,1854,195.1
2410,2016,Cancer,Cancer,Nebraska,3477,153.6
2411,2015,Cancer,Cancer,Nebraska,3514,157.8
2412,2014,Cancer,Cancer,Nebraska,3459,159.6
2413,2013,Cancer,Cancer,Nebraska,3459,161.3
2414,2012,Cancer,Cancer,Nebraska,3479,164.7
2415,2011,Cancer,Cancer,Nebraska,3410,164.1
2416,2010,Cancer,Cancer,Nebraska,3438,167.4
2417,2009,Cancer,Cancer,Nebraska,3336,165.1
2418,2008,Cancer,Cancer,Nebraska,3376,169.7
2419,2007,Cancer,Cancer,Nebraska,3479,176.6
2420,2006,Cancer,Cancer,Nebraska,3430,176.6
2421,2005,Cancer,Cancer,Nebraska,3355,175.5
2422,2004,Cancer,Cancer,Nebraska,3270,173.7
2423,2003,Cancer,Cancer,Nebraska,3339,179
2424,2002,Cancer,Cancer,Nebraska,3433,186.1
2425,2001,Cancer,Cancer,Nebraska,3389,185.5
2426,2000,Cancer,Cancer,Nebraska,3382,186.2
2427,1999,Cancer,Cancer,Nebraska,3410,189
2428,2016,Cancer,Cancer,Nevada,5214,157.3
2429,2015,Cancer,Cancer,Nevada,5015,157.2
2430,2014,Cancer,Cancer,Nevada,5015,164.5
2431,2013,Cancer,Cancer,Nevada,4817,164.8
2432,2012,Cancer,Cancer,Nevada,4610,163.6
2433,2011,Cancer,Cancer,Nevada,4606,170.2
2434,2010,Cancer,Cancer,Nevada,4529,174.2
2435,2009,Cancer,Cancer,Nevada,4461,175.3
2436,2008,Cancer,Cancer,Nevada,4404,179.4
2437,2007,Cancer,Cancer,Nevada,4331,180.8
2438,2006,Cancer,Cancer,Nevada,4226,184.5
2439,2005,Cancer,Cancer,Nevada,4238,191
2440,2004,Cancer,Cancer,Nevada,4119,191.9
2441,2003,Cancer,Cancer,Nevada,4138,200.2
2442,2002,Cancer,Cancer,Nevada,3937,201.3
2443,2001,Cancer,Cancer,Nevada,3815,205.1
2444,2000,Cancer,Cancer,Nevada,3763,213.6
2445,1999,Cancer,Cancer,Nevada,3556,206.7
2446,2016,Cancer,Cancer,New Hampshire,2875,164.1
2447,2015,Cancer,Cancer,New Hampshire,2773,161.3
2448,2014,Cancer,Cancer,New Hampshire,2698,160.4
2449,2013,Cancer,Cancer,New Hampshire,2584,158
2450,2012,Cancer,Cancer,New Hampshire,2660,167.8
2451,2011,Cancer,Cancer,New Hampshire,2740,177.5
2452,2010,Cancer,Cancer,New Hampshire,2525,167.9
2453,2009,Cancer,Cancer,New Hampshire,2562,173.3
2454,2008,Cancer,Cancer,New Hampshire,2576,177.3
2455,2007,Cancer,Cancer,New Hampshire,2609,184.7
2456,2006,Cancer,Cancer,New Hampshire,2534,183.9
2457,2005,Cancer,Cancer,New Hampshire,2549,189.8
2458,2004,Cancer,Cancer,New Hampshire,2554,194.8
2459,2003,Cancer,Cancer,New Hampshire,2485,193.7
2460,2002,Cancer,Cancer,New Hampshire,2529,201.8
2461,2001,Cancer,Cancer,New Hampshire,2398,195.9
2462,2000,Cancer,Cancer,New Hampshire,2484,206.9
2463,1999,Cancer,Cancer,New Hampshire,2408,203.6
2464,2016,Cancer,Cancer,New Jersey,16377,149.7
2465,2015,Cancer,Cancer,New Jersey,16270,150.8
2466,2014,Cancer,Cancer,New Jersey,16591,156.1
2467,2013,Cancer,Cancer,New Jersey,16315,156.2
2468,2012,Cancer,Cancer,New Jersey,16485,160.3
2469,2011,Cancer,Cancer,New Jersey,16708,166
2470,2010,Cancer,Cancer,New Jersey,16815,169.5
2471,2009,Cancer,Cancer,New Jersey,16541,169
2472,2008,Cancer,Cancer,New Jersey,16876,175
2473,2007,Cancer,Cancer,New Jersey,17096,180.1
2474,2006,Cancer,Cancer,New Jersey,17180,183
2475,2005,Cancer,Cancer,New Jersey,17171,185
2476,2004,Cancer,Cancer,New Jersey,17208,187.1
2477,2003,Cancer,Cancer,New Jersey,17957,197.3
2478,2002,Cancer,Cancer,New Jersey,17827,198.1
2479,2001,Cancer,Cancer,New Jersey,18165,204.4
2480,2000,Cancer,Cancer,New Jersey,18073,205.9
2481,1999,Cancer,Cancer,New Jersey,18178,209.3
2482,2016,Cancer,Cancer,New Mexico,3560,138.8
2483,2015,Cancer,Cancer,New Mexico,3591,143.3
2484,2014,Cancer,Cancer,New Mexico,3478,142.4
2485,2013,Cancer,Cancer,New Mexico,3482,145.4
2486,2012,Cancer,Cancer,New Mexico,3462,148.1
2487,2011,Cancer,Cancer,New Mexico,3328,146.9
2488,2010,Cancer,Cancer,New Mexico,3358,152.4
2489,2009,Cancer,Cancer,New Mexico,3202,149
2490,2008,Cancer,Cancer,New Mexico,3355,160.3
2491,2007,Cancer,Cancer,New Mexico,3238,158.1
2492,2006,Cancer,Cancer,New Mexico,3147,158.5
2493,2005,Cancer,Cancer,New Mexico,3141,162.9
2494,2004,Cancer,Cancer,New Mexico,3036,162.5
2495,2003,Cancer,Cancer,New Mexico,3103,170.1
2496,2002,Cancer,Cancer,New Mexico,3067,173.2
2497,2001,Cancer,Cancer,New Mexico,2900,167.3
2498,2000,Cancer,Cancer,New Mexico,2906,172.3
2499,1999,Cancer,Cancer,New Mexico,2857,173.3
2500,2016,Cancer,Cancer,New York,35368,147.5
2501,2015,Cancer,Cancer,New York,35089,148.4
2502,2014,Cancer,Cancer,New York,35392,151.8
2503,2013,Cancer,Cancer,New York,35738,155.9
2504,2012,Cancer,Cancer,New York,35882,159.4
2505,2011,Cancer,Cancer,New York,35469,160.6
2506,2010,Cancer,Cancer,New York,35431,163.1
2507,2009,Cancer,Cancer,New York,35216,164.2
2508,2008,Cancer,Cancer,New York,35351,166.9
2509,2007,Cancer,Cancer,New York,35485,169.8
2510,2006,Cancer,Cancer,New York,35284,170.9
2511,2005,Cancer,Cancer,New York,35556,173.4
2512,2004,Cancer,Cancer,New York,36100,177.8
2513,2003,Cancer,Cancer,New York,36238,180.2
2514,2002,Cancer,Cancer,New York,36661,184.4
2515,2001,Cancer,Cancer,New York,36975,188.4
2516,2000,Cancer,Cancer,New York,37198,192.2
2517,1999,Cancer,Cancer,New York,37609,196.6
2518,2016,Cancer,Cancer,North Carolina,19523,161.6
2519,2015,Cancer,Cancer,North Carolina,19322,164.7
2520,2014,Cancer,Cancer,North Carolina,19342,169.3
2521,2013,Cancer,Cancer,North Carolina,18589,167.6
2522,2012,Cancer,Cancer,North Carolina,18405,170.2
2523,2011,Cancer,Cancer,North Carolina,18284,175
2524,2010,Cancer,Cancer,North Carolina,18061,179
2525,2009,Cancer,Cancer,North Carolina,17513,176.9
2526,2008,Cancer,Cancer,North Carolina,17453,181.3
2527,2007,Cancer,Cancer,North Carolina,17478,187.1
2528,2006,Cancer,Cancer,North Carolina,17318,191.4
2529,2005,Cancer,Cancer,North Carolina,16724,191.2
2530,2004,Cancer,Cancer,North Carolina,16477,193.7
2531,2003,Cancer,Cancer,North Carolina,16145,193.9
2532,2002,Cancer,Cancer,North Carolina,16210,199.9
2533,2001,Cancer,Cancer,North Carolina,16065,202.7
2534,2000,Cancer,Cancer,North Carolina,15786,204.2
2535,1999,Cancer,Cancer,North Carolina,15815,207.1
2536,2016,Cancer,Cancer,North Dakota,1253,142.7
2537,2015,Cancer,Cancer,North Dakota,1320,152.9
2538,2014,Cancer,Cancer,North Dakota,1304,152.3
2539,2013,Cancer,Cancer,North Dakota,1286,151.8
2540,2012,Cancer,Cancer,North Dakota,1253,150.7
2541,2011,Cancer,Cancer,North Dakota,1321,161
2542,2010,Cancer,Cancer,North Dakota,1269,157.1
2543,2009,Cancer,Cancer,North Dakota,1243,156.3
2544,2008,Cancer,Cancer,North Dakota,1354,171.4
2545,2007,Cancer,Cancer,North Dakota,1264,162.6
2546,2006,Cancer,Cancer,North Dakota,1387,180.2
2547,2005,Cancer,Cancer,North Dakota,1302,170.5
2548,2004,Cancer,Cancer,North Dakota,1265,166.8
2549,2003,Cancer,Cancer,North Dakota,1334,179.2
2550,2002,Cancer,Cancer,North Dakota,1293,175.5
2551,2001,Cancer,Cancer,North Dakota,1391,189.2
2552,2000,Cancer,Cancer,North Dakota,1346,183.7
2553,1999,Cancer,Cancer,North Dakota,1366,186.7
2554,2016,Cancer,Cancer,Ohio,25509,173.4
2555,2015,Cancer,Cancer,Ohio,25396,175.1
2556,2014,Cancer,Cancer,Ohio,25433,177.8
2557,2013,Cancer,Cancer,Ohio,24986,177.6
2558,2012,Cancer,Cancer,Ohio,25261,182.7
2559,2011,Cancer,Cancer,Ohio,25140,184.9
2560,2010,Cancer,Cancer,Ohio,25083,187.7
2561,2009,Cancer,Cancer,Ohio,25149,190.5
2562,2008,Cancer,Cancer,Ohio,24998,191.9
2563,2007,Cancer,Cancer,Ohio,25230,196.3
2564,2006,Cancer,Cancer,Ohio,24975,197.3
2565,2005,Cancer,Cancer,Ohio,24702,198.1
2566,2004,Cancer,Cancer,Ohio,24940,202.1
2567,2003,Cancer,Cancer,Ohio,25076,205.3
2568,2002,Cancer,Cancer,Ohio,25173,209
2569,2001,Cancer,Cancer,Ohio,24804,208.4
2570,2000,Cancer,Cancer,Ohio,24988,212
2571,1999,Cancer,Cancer,Ohio,25233,215.4
2572,2016,Cancer,Cancer,Oklahoma,8115,177.8
2573,2015,Cancer,Cancer,Oklahoma,8280,184.3
2574,2014,Cancer,Cancer,Oklahoma,7934,179.9
2575,2013,Cancer,Cancer,Oklahoma,8039,185.7
2576,2012,Cancer,Cancer,Oklahoma,8040,189.9
2577,2011,Cancer,Cancer,Oklahoma,7997,191.1
2578,2010,Cancer,Cancer,Oklahoma,7831,191.3
2579,2009,Cancer,Cancer,Oklahoma,7639,189.2
2580,2008,Cancer,Cancer,Oklahoma,7657,193.1
2581,2007,Cancer,Cancer,Oklahoma,7727,198.5
2582,2006,Cancer,Cancer,Oklahoma,7491,195.2
2583,2005,Cancer,Cancer,Oklahoma,7446,198
2584,2004,Cancer,Cancer,Oklahoma,7269,196
2585,2003,Cancer,Cancer,Oklahoma,7338,199.8
2586,2002,Cancer,Cancer,Oklahoma,7474,205.7
2587,2001,Cancer,Cancer,Oklahoma,7411,206.3
2588,2000,Cancer,Cancer,Oklahoma,7402,207.4
2589,1999,Cancer,Cancer,Oklahoma,7312,206.7
2590,2016,Cancer,Cancer,Oregon,8078,155.9
2591,2015,Cancer,Cancer,Oregon,8093,160.2
2592,2014,Cancer,Cancer,Oregon,7863,160.2
2593,2013,Cancer,Cancer,Oregon,7799,163.4
2594,2012,Cancer,Cancer,Oregon,7832,168
2595,2011,Cancer,Cancer,Oregon,7802,172.6
2596,2010,Cancer,Cancer,Oregon,7638,173.9
2597,2009,Cancer,Cancer,Oregon,7487,172.7
2598,2008,Cancer,Cancer,Oregon,7479,177
2599,2007,Cancer,Cancer,Oregon,7393,178.8
2600,2006,Cancer,Cancer,Oregon,7309,180.9
2601,2005,Cancer,Cancer,Oregon,7326,186.5
2602,2004,Cancer,Cancer,Oregon,7236,188.8
2603,2003,Cancer,Cancer,Oregon,7232,192.5
2604,2002,Cancer,Cancer,Oregon,7249,197.3
2605,2001,Cancer,Cancer,Oregon,7057,196.5
2606,2000,Cancer,Cancer,Oregon,6951,197.3
2607,1999,Cancer,Cancer,Oregon,6905,198.2
2608,2016,Cancer,Cancer,Pennsylvania,28492,164.7
2609,2015,Cancer,Cancer,Pennsylvania,28697,167.2
2610,2014,Cancer,Cancer,Pennsylvania,28692,169.6
2611,2013,Cancer,Cancer,Pennsylvania,28512,170.6
2612,2012,Cancer,Cancer,Pennsylvania,28909,175.5
2613,2011,Cancer,Cancer,Pennsylvania,28895,178
2614,2010,Cancer,Cancer,Pennsylvania,29055,181.6
2615,2009,Cancer,Cancer,Pennsylvania,28881,182.5
2616,2008,Cancer,Cancer,Pennsylvania,28964,184.7
2617,2007,Cancer,Cancer,Pennsylvania,29014,186.9
2618,2006,Cancer,Cancer,Pennsylvania,29172,190.5
2619,2005,Cancer,Cancer,Pennsylvania,29616,195.6
2620,2004,Cancer,Cancer,Pennsylvania,29424,196.1
2621,2003,Cancer,Cancer,Pennsylvania,29841,200
2622,2002,Cancer,Cancer,Pennsylvania,29849,201.9
2623,2001,Cancer,Cancer,Pennsylvania,29914,204.4
2624,2000,Cancer,Cancer,Pennsylvania,30161,207
2625,1999,Cancer,Cancer,Pennsylvania,30312,209.5
2626,2016,Cancer,Cancer,Rhode Island,2171,158
2627,2015,Cancer,Cancer,Rhode Island,2226,163.1
2628,2014,Cancer,Cancer,Rhode Island,2242,167
2629,2013,Cancer,Cancer,Rhode Island,2326,174.6
2630,2012,Cancer,Cancer,Rhode Island,2148,163.5
2631,2011,Cancer,Cancer,Rhode Island,2170,167.6
2632,2010,Cancer,Cancer,Rhode Island,2266,178.3
2633,2009,Cancer,Cancer,Rhode Island,2220,174.9
2634,2008,Cancer,Cancer,Rhode Island,2227,178.1
2635,2007,Cancer,Cancer,Rhode Island,2213,178.4
2636,2006,Cancer,Cancer,Rhode Island,2250,181.4
2637,2005,Cancer,Cancer,Rhode Island,2292,186.8
2638,2004,Cancer,Cancer,Rhode Island,2418,196.8
2639,2003,Cancer,Cancer,Rhode Island,2328,192.1
2640,2002,Cancer,Cancer,Rhode Island,2404,199.3
2641,2001,Cancer,Cancer,Rhode Island,2398,202.5
2642,2000,Cancer,Cancer,Rhode Island,2433,206.4
2643,1999,Cancer,Cancer,Rhode Island,2463,210.3
2644,2016,Cancer,Cancer,South Carolina,10356,167.7
2645,2015,Cancer,Cancer,South Carolina,9950,166.6
2646,2014,Cancer,Cancer,South Carolina,9930,171.4
2647,2013,Cancer,Cancer,South Carolina,9745,174
2648,2012,Cancer,Cancer,South Carolina,9728,178.8
2649,2011,Cancer,Cancer,South Carolina,9543,182
2650,2010,Cancer,Cancer,South Carolina,9356,183.6
2651,2009,Cancer,Cancer,South Carolina,9123,182.8
2652,2008,Cancer,Cancer,South Carolina,9199,190
2653,2007,Cancer,Cancer,South Carolina,8867,188.5
2654,2006,Cancer,Cancer,South Carolina,8853,194.7
2655,2005,Cancer,Cancer,South Carolina,8652,198.2
2656,2004,Cancer,Cancer,South Carolina,8348,195.8
2657,2003,Cancer,Cancer,South Carolina,8512,204.4
2658,2002,Cancer,Cancer,South Carolina,8333,205.8
2659,2001,Cancer,Cancer,South Carolina,8272,208.3
2660,2000,Cancer,Cancer,South Carolina,8250,212.6
2661,1999,Cancer,Cancer,South Carolina,8089,211.7
2662,2016,Cancer,Cancer,South Dakota,1694,156.7
2663,2015,Cancer,Cancer,South Dakota,1640,154
2664,2014,Cancer,Cancer,South Dakota,1698,163.4
2665,2013,Cancer,Cancer,South Dakota,1577,154.5
2666,2012,Cancer,Cancer,South Dakota,1630,163
2667,2011,Cancer,Cancer,South Dakota,1665,169.7
2668,2010,Cancer,Cancer,South Dakota,1655,171
2669,2009,Cancer,Cancer,South Dakota,1503,158.7
2670,2008,Cancer,Cancer,South Dakota,1570,168.4
2671,2007,Cancer,Cancer,South Dakota,1612,174.3
2672,2006,Cancer,Cancer,South Dakota,1570,173.1
2673,2005,Cancer,Cancer,South Dakota,1612,182.6
2674,2004,Cancer,Cancer,South Dakota,1555,177.5
2675,2003,Cancer,Cancer,South Dakota,1636,190.3
2676,2002,Cancer,Cancer,South Dakota,1562,183.3
2677,2001,Cancer,Cancer,South Dakota,1590,188.5
2678,2000,Cancer,Cancer,South Dakota,1597,190.5
2679,1999,Cancer,Cancer,South Dakota,1632,197.4
2680,2016,Cancer,Cancer,Tennessee,14450,179.9
2681,2015,Cancer,Cancer,Tennessee,14214,180.5
2682,2014,Cancer,Cancer,Tennessee,14173,184.2
2683,2013,Cancer,Cancer,Tennessee,13953,185.5
2684,2012,Cancer,Cancer,Tennessee,13765,187.6
2685,2011,Cancer,Cancer,Tennessee,13562,189
2686,2010,Cancer,Cancer,Tennessee,13593,195.7
2687,2009,Cancer,Cancer,Tennessee,13482,197.5
2688,2008,Cancer,Cancer,Tennessee,13162,197.2
2689,2007,Cancer,Cancer,Tennessee,13161,201.6
2690,2006,Cancer,Cancer,Tennessee,13051,204.6
2691,2005,Cancer,Cancer,Tennessee,12995,210.3
2692,2004,Cancer,Cancer,Tennessee,12586,208.1
2693,2003,Cancer,Cancer,Tennessee,12613,212.7
2694,2002,Cancer,Cancer,Tennessee,12518,214.6
2695,2001,Cancer,Cancer,Tennessee,12229,213.1
2696,2000,Cancer,Cancer,Tennessee,12339,218.8
2697,1999,Cancer,Cancer,Tennessee,11943,213.9
2698,2016,Cancer,Cancer,Texas,40195,148.5
2699,2015,Cancer,Cancer,Texas,39121,149.2
2700,2014,Cancer,Cancer,Texas,38847,152.9
2701,2013,Cancer,Cancer,Texas,38412,156.9
2702,2012,Cancer,Cancer,Texas,38142,160.3
2703,2011,Cancer,Cancer,Texas,37351,162.3
2704,2010,Cancer,Cancer,Texas,36717,165.9
2705,2009,Cancer,Cancer,Texas,35591,164.4
2706,2008,Cancer,Cancer,Texas,35713,169.9
2707,2007,Cancer,Cancer,Texas,35074,171.9
2708,2006,Cancer,Cancer,Texas,34939,176.1
2709,2005,Cancer,Cancer,Texas,34291,178.9
2710,2004,Cancer,Cancer,Texas,33937,182.1
2711,2003,Cancer,Cancer,Texas,33867,186.1
2712,2002,Cancer,Cancer,Texas,34164,192.2
2713,2001,Cancer,Cancer,Texas,33488,192.6
2714,2000,Cancer,Cancer,Texas,33300,196.3
2715,1999,Cancer,Cancer,Texas,32755,196.1
2716,2016,Cancer,Cancer,United States,598038,155.8
2717,2015,Cancer,Cancer,United States,595930,158.5
2718,2014,Cancer,Cancer,United States,591700,161.2
2719,2013,Cancer,Cancer,United States,584881,163.2
2720,2012,Cancer,Cancer,United States,582623,166.5
2721,2011,Cancer,Cancer,United States,576691,169
2722,2010,Cancer,Cancer,United States,574743,172.8
2723,2009,Cancer,Cancer,United States,567628,173.5
2724,2008,Cancer,Cancer,United States,565469,176.4
2725,2007,Cancer,Cancer,United States,562875,179.3
2726,2006,Cancer,Cancer,United States,559888,181.8
2727,2005,Cancer,Cancer,United States,559312,185.1
2728,2004,Cancer,Cancer,United States,553888,186.8
2729,2003,Cancer,Cancer,United States,556902,190.9
2730,2002,Cancer,Cancer,United States,557271,194.3
2731,2001,Cancer,Cancer,United States,553768,196.5
2732,2000,Cancer,Cancer,United States,553091,199.6
2733,1999,Cancer,Cancer,United States,549838,200.8
2734,2016,Cancer,Cancer,Utah,3125,122.4
2735,2015,Cancer,Cancer,Utah,3091,125.2
2736,2014,Cancer,Cancer,Utah,3043,127.4
2737,2013,Cancer,Cancer,Utah,2971,127.6
2738,2012,Cancer,Cancer,Utah,2876,128.2
2739,2011,Cancer,Cancer,Utah,2746,125.7
2740,2010,Cancer,Cancer,Utah,2810,133.7
2741,2009,Cancer,Cancer,Utah,2555,124.7
2742,2008,Cancer,Cancer,Utah,2492,125.4
2743,2007,Cancer,Cancer,Utah,2572,133.2
2744,2006,Cancer,Cancer,Utah,2615,139.9
2745,2005,Cancer,Cancer,Utah,2520,140.9
2746,2004,Cancer,Cancer,Utah,2445,141.1
2747,2003,Cancer,Cancer,Utah,2444,144.6
2748,2002,Cancer,Cancer,Utah,2376,144.4
2749,2001,Cancer,Cancer,Utah,2313,144.3
2750,2000,Cancer,Cancer,Utah,2359,151.2
2751,1999,Cancer,Cancer,Utah,2393,155.7
2752,2016,Cancer,Cancer,Vermont,1356,158.4
2753,2015,Cancer,Cancer,Vermont,1399,165.3
2754,2014,Cancer,Cancer,Vermont,1379,167.9
2755,2013,Cancer,Cancer,Vermont,1318,163.4
2756,2012,Cancer,Cancer,Vermont,1325,165
2757,2011,Cancer,Cancer,Vermont,1347,175.9
2758,2010,Cancer,Cancer,Vermont,1392,183.3
2759,2009,Cancer,Cancer,Vermont,1254,169.2
2760,2008,Cancer,Cancer,Vermont,1279,176.3
2761,2007,Cancer,Cancer,Vermont,1346,188.6
2762,2006,Cancer,Cancer,Vermont,1214,172.6
2763,2005,Cancer,Cancer,Vermont,1202,175.9
2764,2004,Cancer,Cancer,Vermont,1212,179.5
2765,2003,Cancer,Cancer,Vermont,1210,183.6
2766,2002,Cancer,Cancer,Vermont,1224,188.3
2767,2001,Cancer,Cancer,Vermont,1249,196.4
2768,2000,Cancer,Cancer,Vermont,1240,198
2769,1999,Cancer,Cancer,Vermont,1255,203.7
2770,2016,Cancer,Cancer,Virginia,15027,156.1
2771,2015,Cancer,Cancer,Virginia,14947,159.5
2772,2014,Cancer,Cancer,Virginia,14749,161.5
2773,2013,Cancer,Cancer,Virginia,14414,162
2774,2012,Cancer,Cancer,Virginia,14294,165
2775,2011,Cancer,Cancer,Virginia,14376,170.8
2776,2010,Cancer,Cancer,Virginia,14080,172.4
2777,2009,Cancer,Cancer,Virginia,14122,176.2
2778,2008,Cancer,Cancer,Virginia,13983,179.1
2779,2007,Cancer,Cancer,Virginia,14009,184
2780,2006,Cancer,Cancer,Virginia,13829,185.3
2781,2005,Cancer,Cancer,Virginia,13877,190
2782,2004,Cancer,Cancer,Virginia,13385,188.5
2783,2003,Cancer,Cancer,Virginia,13781,198.1
2784,2002,Cancer,Cancer,Virginia,13602,200
2785,2001,Cancer,Cancer,Virginia,13345,200.5
2786,2000,Cancer,Cancer,Virginia,13528,208.6
2787,1999,Cancer,Cancer,Virginia,13365,209.1
2788,2016,Cancer,Cancer,Washington,12594,150.9
2789,2015,Cancer,Cancer,Washington,12687,156.4
2790,2014,Cancer,Cancer,Washington,12205,155.5
2791,2013,Cancer,Cancer,Washington,11928,156.1
2792,2012,Cancer,Cancer,Washington,11952,161.4
2793,2011,Cancer,Cancer,Washington,12002,166.1
2794,2010,Cancer,Cancer,Washington,11874,170.5
2795,2009,Cancer,Cancer,Washington,11922,174.9
2796,2008,Cancer,Cancer,Washington,11618,175.5
2797,2007,Cancer,Cancer,Washington,11568,179
2798,2006,Cancer,Cancer,Washington,11055,175.3
2799,2005,Cancer,Cancer,Washington,11048,181
2800,2004,Cancer,Cancer,Washington,10989,184.6
2801,2003,Cancer,Cancer,Washington,11064,190.4
2802,2002,Cancer,Cancer,Washington,10858,190.6
2803,2001,Cancer,Cancer,Washington,10802,194.2
2804,2000,Cancer,Cancer,Washington,10668,195.8
2805,1999,Cancer,Cancer,Washington,10653,198.3
2806,2016,Cancer,Cancer,West Virginia,4659,182.2
2807,2015,Cancer,Cancer,West Virginia,4839,190.4
2808,2014,Cancer,Cancer,West Virginia,4880,195.1
2809,2013,Cancer,Cancer,West Virginia,4718,190.8
2810,2012,Cancer,Cancer,West Virginia,4684,191.8
2811,2011,Cancer,Cancer,West Virginia,4782,200.1
2812,2010,Cancer,Cancer,West Virginia,4685,198
2813,2009,Cancer,Cancer,West Virginia,4786,204.2
2814,2008,Cancer,Cancer,West Virginia,4605,198.5
2815,2007,Cancer,Cancer,West Virginia,4690,204.3
2816,2006,Cancer,Cancer,West Virginia,4613,203.6
2817,2005,Cancer,Cancer,West Virginia,4617,207.4
2818,2004,Cancer,Cancer,West Virginia,4694,212.2
2819,2003,Cancer,Cancer,West Virginia,4610,211.6
2820,2002,Cancer,Cancer,West Virginia,4652,215.2
2821,2001,Cancer,Cancer,West Virginia,4685,219.2
2822,2000,Cancer,Cancer,West Virginia,4753,223.9
2823,1999,Cancer,Cancer,West Virginia,4762,225.1
2824,2016,Cancer,Cancer,Wisconsin,11498,158
2825,2015,Cancer,Cancer,Wisconsin,11423,159.3
2826,2014,Cancer,Cancer,Wisconsin,11393,161.8
2827,2013,Cancer,Cancer,Wisconsin,11425,165.2
2828,2012,Cancer,Cancer,Wisconsin,11252,166.3
2829,2011,Cancer,Cancer,Wisconsin,11608,175.5
2830,2010,Cancer,Cancer,Wisconsin,11279,174.5
2831,2009,Cancer,Cancer,Wisconsin,10866,169.5
2832,2008,Cancer,Cancer,Wisconsin,11185,177.8
2833,2007,Cancer,Cancer,Wisconsin,10963,177.2
2834,2006,Cancer,Cancer,Wisconsin,10925,179.9
2835,2005,Cancer,Cancer,Wisconsin,10943,182.8
2836,2004,Cancer,Cancer,Wisconsin,10861,184.7
2837,2003,Cancer,Cancer,Wisconsin,10648,183.4
2838,2002,Cancer,Cancer,Wisconsin,10828,189.6
2839,2001,Cancer,Cancer,Wisconsin,10777,191.6
2840,2000,Cancer,Cancer,Wisconsin,10638,191.7
2841,1999,Cancer,Cancer,Wisconsin,10755,195.5
2842,2016,Cancer,Cancer,Wyoming,962,140.9
2843,2015,Cancer,Cancer,Wyoming,931,139.4
2844,2014,Cancer,Cancer,Wyoming,922,140.7
2845,2013,Cancer,Cancer,Wyoming,946,148.2
2846,2012,Cancer,Cancer,Wyoming,955,154.2
2847,2011,Cancer,Cancer,Wyoming,936,156
2848,2010,Cancer,Cancer,Wyoming,1016,172.6
2849,2009,Cancer,Cancer,Wyoming,936,164.7
2850,2008,Cancer,Cancer,Wyoming,874,156.7
2851,2007,Cancer,Cancer,Wyoming,940,172.9
2852,2006,Cancer,Cancer,Wyoming,927,174.6
2853,2005,Cancer,Cancer,Wyoming,886,169.2
2854,2004,Cancer,Cancer,Wyoming,875,171.7
2855,2003,Cancer,Cancer,Wyoming,943,188.9
2856,2002,Cancer,Cancer,Wyoming,859,177.1
2857,2001,Cancer,Cancer,Wyoming,923,194
2858,2000,Cancer,Cancer,Wyoming,868,185.5
2859,1999,Cancer,Cancer,Wyoming,899,195.1
2860,2016,CLRD,CLRD,Alabama,3326,56.2
2861,2015,CLRD,CLRD,Alabama,3279,56.4
2862,2014,CLRD,CLRD,Alabama,3050,53.6
2863,2013,CLRD,CLRD,Alabama,3043,54.8
2864,2012,CLRD,CLRD,Alabama,3015,55.2
2865,2011,CLRD,CLRD,Alabama,2912,55.2
2866,2010,CLRD,CLRD,Alabama,2866,55.4
2867,2009,CLRD,CLRD,Alabama,2770,54.2
2868,2008,CLRD,CLRD,Alabama,2733,54.2
2869,2007,CLRD,CLRD,Alabama,2530,51.3
2870,2006,CLRD,CLRD,Alabama,2309,47.6
2871,2005,CLRD,CLRD,Alabama,2382,50.1
2872,2004,CLRD,CLRD,Alabama,2361,50.2
